ticket_id,arrival_ts,queue,priority,language,channel,customer_tier,is_vip,is_reopened,complexity,estimated_effort_min,first_response_sla_min,first_response_due_ts,resolution_sla_business_min,resolution_due_ts,required_skill_tags,ticket_subject
TKT-00617,2026-03-09 15:16:15,Billing,P3,DE,email,SMB,0,1,complex,75,240,2026-03-10 11:17:00,960,2026-03-11 15:17:00,billing|de_language,Currency setting changed but invoice still generated in USD
TKT-00618,2026-03-09 15:28:54,Integrations/API,P4,DE,portal,SMB,0,0,standard,55,480,2026-03-10 15:29:00,2400,2026-03-16 15:29:00,integrations_api|de_language|api_specialist,GraphQL endpoint times out on nested customer query
TKT-00619,2026-03-10 08:08:17,Integrations/API,P3,EN,portal,SMB,0,0,simple,19,240,2026-03-10 12:08:17,960,2026-03-12 08:09:00,integrations_api|api_specialist,GraphQL endpoint times out on nested customer query
TKT-00620,2026-03-10 08:08:51,Account Access,P3,EN,email,SMB,0,0,standard,30,240,2026-03-10 12:08:51,960,2026-03-12 08:09:00,account_access,SCIM-provisioned user missing expected product access
TKT-00621,2026-03-10 08:09:36,Product Support,P1,EN,email,Enterprise,1,1,standard,33,15,2026-03-10 08:24:36,240,2026-03-10 12:09:36,product_support|enterprise_handling|incident_escalation,Custom field values not visible in agent workspace
TKT-00622,2026-03-10 08:23:12,Account Access,P2,EN,email,Mid-Market,0,0,standard,24,60,2026-03-10 09:23:12,480,2026-03-11 08:24:00,account_access,Account locked after repeated login attempts
TKT-00623,2026-03-10 08:25:29,Account Access,P4,DE,portal,SMB,0,0,simple,12,480,2026-03-11 08:26:00,2400,2026-03-17 08:26:00,account_access|de_language,New team member did not receive activation email
TKT-00624,2026-03-10 08:37:22,Integrations/API,P3,EN,portal,Mid-Market,0,0,standard,60,240,2026-03-10 12:37:22,960,2026-03-12 08:38:00,integrations_api|api_specialist,Webhook delivery returns intermittent 502 responses
TKT-00625,2026-03-10 08:44:29,Product Support,P3,EN,portal,Enterprise,0,0,simple,15,240,2026-03-10 12:44:29,960,2026-03-12 08:45:00,product_support|enterprise_handling,Attachment preview fails for PDF uploaded from mobile app
TKT-00626,2026-03-10 08:50:04,Product Support,P3,EN,portal,SMB,0,0,complex,64,240,2026-03-10 12:50:04,960,2026-03-12 08:51:00,product_support|product_specialist,Custom field values not visible in agent workspace
TKT-00627,2026-03-10 08:51:04,Product Support,P3,EN,email,SMB,0,0,standard,36,240,2026-03-10 12:51:04,960,2026-03-12 08:52:00,product_support,Custom field values not visible in agent workspace
TKT-00628,2026-03-10 08:51:58,Billing,P4,EN,portal,SMB,0,0,complex,78,480,2026-03-11 08:52:00,2400,2026-03-17 08:52:00,billing,Seat reduction request still billed at previous volume
TKT-00629,2026-03-10 08:52:33,Account Access,P4,EN,email,SMB,0,0,standard,19,480,2026-03-11 08:53:00,2400,2026-03-17 08:53:00,account_access,Session expires immediately after successful login
TKT-00630,2026-03-10 08:53:04,Product Support,P2,EN,email,Enterprise,0,0,complex,94,60,2026-03-10 09:53:04,480,2026-03-11 08:54:00,product_support|enterprise_handling|product_specialist,Workflow automation did not trigger after status update
TKT-00631,2026-03-10 08:56:16,Integrations/API,P3,DE,email,Enterprise,0,0,standard,51,240,2026-03-10 12:56:16,960,2026-03-12 08:57:00,integrations_api|de_language|enterprise_handling|api_specialist,GraphQL endpoint times out on nested customer query
TKT-00632,2026-03-10 08:58:55,Integrations/API,P3,EN,portal,Enterprise,0,1,standard,49,240,2026-03-10 12:58:55,960,2026-03-12 08:59:00,integrations_api|enterprise_handling|api_specialist,OAuth token refresh fails for production integration
TKT-00633,2026-03-10 09:05:48,Product Support,P4,EN,chat,Mid-Market,0,0,standard,29,480,2026-03-11 09:06:00,2400,2026-03-17 09:06:00,product_support,Attachment preview fails for PDF uploaded from mobile app
TKT-00634,2026-03-10 09:09:24,Product Support,P3,EN,portal,Mid-Market,0,0,simple,14,240,2026-03-10 13:09:24,960,2026-03-12 09:10:00,product_support,Dashboard filter not persisting for saved view
TKT-00635,2026-03-10 09:11:55,Product Support,P1,EN,email,SMB,0,0,standard,29,15,2026-03-10 09:26:55,240,2026-03-10 13:11:55,product_support|incident_escalation,Dashboard filter not persisting for saved view
TKT-00636,2026-03-10 09:12:23,Billing,P2,EN,portal,Enterprise,0,0,simple,10,60,2026-03-10 10:12:23,480,2026-03-11 09:13:00,billing|enterprise_handling,Payment method update failed during renewal
TKT-00637,2026-03-10 09:13:29,Integrations/API,P3,EN,email,SMB,0,0,standard,55,240,2026-03-10 13:13:29,960,2026-03-12 09:14:00,integrations_api|api_specialist,REST API pagination skips records after cursor handoff
TKT-00638,2026-03-10 09:14:46,Product Support,P3,DE,portal,SMB,0,0,standard,35,240,2026-03-10 13:14:46,960,2026-03-12 09:15:00,product_support|de_language,Kanban board shows outdated ticket counts after refresh
TKT-00639,2026-03-10 09:15:59,Account Access,P3,DE,portal,SMB,0,0,simple,12,240,2026-03-10 13:15:59,960,2026-03-12 09:16:00,account_access|de_language,SCIM-provisioned user missing expected product access
TKT-00640,2026-03-10 09:16:17,Account Access,P4,DE,email,SMB,0,0,standard,26,480,2026-03-11 09:17:00,2400,2026-03-17 09:17:00,account_access|de_language,Account locked after repeated login attempts
TKT-00641,2026-03-10 09:17:53,Billing,P2,EN,chat,SMB,0,0,standard,21,60,2026-03-10 10:17:53,480,2026-03-11 09:18:00,billing,Payment method update failed during renewal
TKT-00642,2026-03-10 09:26:38,Product Support,P3,EN,portal,SMB,0,0,standard,34,240,2026-03-10 13:26:38,960,2026-03-12 09:27:00,product_support,Dashboard filter not persisting for saved view
TKT-00643,2026-03-10 09:27:22,Product Support,P4,EN,portal,SMB,0,0,standard,26,480,2026-03-11 09:28:00,2400,2026-03-17 09:28:00,product_support,Workflow automation did not trigger after status update
TKT-00644,2026-03-10 09:30:02,Account Access,P3,DE,email,SMB,0,0,standard,25,240,2026-03-10 13:30:02,960,2026-03-12 09:31:00,account_access|de_language,User cannot access workspace after password reset
TKT-00645,2026-03-10 09:30:21,Account Access,P3,EN,portal,Mid-Market,0,0,standard,30,240,2026-03-10 13:30:21,960,2026-03-12 09:31:00,account_access,SSO login loops back to sign-in page
TKT-00646,2026-03-10 09:37:19,Account Access,P4,EN,email,SMB,0,0,simple,12,480,2026-03-11 09:38:00,2400,2026-03-17 09:38:00,account_access,Group-based permissions not syncing from identity provider
TKT-00647,2026-03-10 09:37:58,Product Support,P2,EN,portal,Mid-Market,0,0,standard,42,60,2026-03-10 10:37:58,480,2026-03-11 09:38:00,product_support,Dashboard filter not persisting for saved view
TKT-00648,2026-03-10 09:39:12,Integrations/API,P4,EN,portal,SMB,0,0,complex,113,480,2026-03-11 09:40:00,2400,2026-03-17 09:40:00,integrations_api|api_specialist|integration_specialist,CRM integration stopped syncing ticket comments overnight
TKT-00649,2026-03-10 09:49:39,Billing,P2,EN,portal,Mid-Market,0,0,simple,8,60,2026-03-10 10:49:39,480,2026-03-11 09:50:00,billing,Subscription cancellation not reflected in billing portal
TKT-00650,2026-03-10 09:50:01,Account Access,P4,EN,email,SMB,0,0,complex,66,480,2026-03-11 09:51:00,2400,2026-03-17 09:51:00,account_access,Session expires immediately after successful login
TKT-00651,2026-03-10 09:50:39,Product Support,P3,EN,email,SMB,0,0,simple,17,240,2026-03-10 13:50:39,960,2026-03-12 09:51:00,product_support,Workflow automation did not trigger after status update
TKT-00652,2026-03-10 09:54:48,Product Support,P3,EN,portal,Mid-Market,0,0,simple,15,240,2026-03-10 13:54:48,960,2026-03-12 09:55:00,product_support,Exported CSV misses custom fields in final report
TKT-00653,2026-03-10 09:56:46,Product Support,P3,EN,portal,Enterprise,0,0,standard,41,240,2026-03-10 13:56:46,960,2026-03-12 09:57:00,product_support|enterprise_handling,Notification rule sent duplicate emails to requester
TKT-00654,2026-03-10 10:01:02,Product Support,P3,EN,portal,Mid-Market,0,0,complex,58,240,2026-03-10 14:01:02,960,2026-03-12 10:02:00,product_support|product_specialist,Search results differ between UI and exported report
TKT-00655,2026-03-10 10:01:48,Product Support,P3,EN,chat,SMB,0,0,complex,88,240,2026-03-10 14:01:48,960,2026-03-12 10:02:00,product_support|product_specialist,Exported CSV misses custom fields in final report
TKT-00656,2026-03-10 10:03:20,Product Support,P3,DE,email,Mid-Market,0,0,complex,72,240,2026-03-10 14:03:20,960,2026-03-12 10:04:00,product_support|de_language|product_specialist,Kanban board shows outdated ticket counts after refresh
TKT-00657,2026-03-10 10:15:22,Product Support,P1,EN,portal,Enterprise,1,0,complex,97,15,2026-03-10 10:30:22,240,2026-03-10 14:15:22,product_support|enterprise_handling|incident_escalation|product_specialist,Webhook retry settings not visible in admin interface
TKT-00658,2026-03-10 10:17:32,Product Support,P4,DE,email,Mid-Market,0,0,simple,16,480,2026-03-11 10:18:00,2400,2026-03-17 10:18:00,product_support|de_language,Notification rule sent duplicate emails to requester
TKT-00659,2026-03-10 10:19:44,Integrations/API,P3,EN,portal,SMB,0,0,standard,50,240,2026-03-10 14:19:44,960,2026-03-12 10:20:00,integrations_api|api_specialist,Webhook delivery returns intermittent 502 responses
TKT-00660,2026-03-10 10:24:18,Integrations/API,P3,EN,email,SMB,0,0,standard,38,240,2026-03-10 14:24:18,960,2026-03-12 10:25:00,integrations_api|api_specialist,SCIM deprovisioning request returns 403 for service account
TKT-00661,2026-03-10 10:25:19,Product Support,P4,EN,portal,SMB,0,0,simple,19,480,2026-03-11 10:26:00,2400,2026-03-17 10:26:00,product_support,Dashboard filter not persisting for saved view
TKT-00662,2026-03-10 10:26:35,Product Support,P3,EN,portal,Mid-Market,0,0,standard,42,240,2026-03-10 14:26:35,960,2026-03-12 10:27:00,product_support,Workflow automation did not trigger after status update
TKT-00663,2026-03-10 10:27:50,Billing,P3,EN,chat,Mid-Market,0,0,simple,13,240,2026-03-10 14:27:50,960,2026-03-12 10:28:00,billing,Billing contact did not receive monthly invoice email
TKT-00664,2026-03-10 10:35:07,Billing,P3,EN,email,SMB,0,1,standard,20,240,2026-03-10 14:35:07,960,2026-03-12 10:36:00,billing,Currency setting changed but invoice still generated in USD
TKT-00665,2026-03-10 10:37:58,Account Access,P3,DE,portal,SMB,0,0,simple,8,240,2026-03-10 14:37:58,960,2026-03-12 10:38:00,account_access|de_language,New team member did not receive activation email
TKT-00666,2026-03-10 10:43:03,Integrations/API,P4,EN,email,SMB,0,0,simple,24,480,2026-03-11 10:44:00,2400,2026-03-17 10:44:00,integrations_api|api_specialist,SSO assertion rejected after identity provider certificate update
TKT-00667,2026-03-10 10:50:58,Integrations/API,P3,DE,portal,SMB,0,1,standard,45,240,2026-03-10 14:50:58,960,2026-03-12 10:51:00,integrations_api|de_language|api_specialist,Webhook signature validation differs from documentation example
TKT-00668,2026-03-10 10:52:21,Product Support,P2,EN,portal,SMB,0,0,standard,37,60,2026-03-10 11:52:21,480,2026-03-11 10:53:00,product_support,Dashboard filter not persisting for saved view
TKT-00669,2026-03-10 10:57:51,Account Access,P1,EN,chat,Enterprise,0,0,complex,70,15,2026-03-10 11:12:51,240,2026-03-10 14:57:51,account_access|enterprise_handling|incident_escalation,Group-based permissions not syncing from identity provider
TKT-00670,2026-03-10 11:00:31,Product Support,P3,DE,email,SMB,0,0,simple,17,240,2026-03-10 15:00:31,960,2026-03-12 11:01:00,product_support|de_language,Custom field values not visible in agent workspace
TKT-00671,2026-03-10 11:01:58,Account Access,P3,EN,portal,Mid-Market,0,0,complex,36,240,2026-03-10 15:01:58,960,2026-03-12 11:02:00,account_access,Role change not reflected after access approval
TKT-00672,2026-03-10 11:01:59,Product Support,P2,DE,email,Mid-Market,0,0,complex,99,60,2026-03-10 12:01:59,480,2026-03-11 11:02:00,product_support|de_language|product_specialist,Exported CSV misses custom fields in final report
TKT-00673,2026-03-10 11:02:08,Product Support,P4,EN,portal,SMB,0,0,standard,31,480,2026-03-11 11:03:00,2400,2026-03-17 11:03:00,product_support,Webhook retry settings not visible in admin interface
TKT-00674,2026-03-10 11:05:01,Product Support,P4,EN,portal,Mid-Market,0,0,complex,84,480,2026-03-11 11:06:00,2400,2026-03-17 11:06:00,product_support|product_specialist,Kanban board shows outdated ticket counts after refresh
TKT-00675,2026-03-10 11:11:38,Account Access,P2,DE,email,SMB,0,1,standard,25,60,2026-03-10 12:11:38,480,2026-03-11 11:12:00,account_access|de_language,User cannot access workspace after password reset
TKT-00676,2026-03-10 11:15:49,Billing,P3,EN,email,Enterprise,1,0,standard,20,240,2026-03-10 15:15:49,960,2026-03-12 11:16:00,billing|enterprise_handling,Purchase order reference missing from latest invoice
TKT-00677,2026-03-10 11:15:56,Integrations/API,P4,EN,email,Mid-Market,0,0,standard,39,480,2026-03-11 11:16:00,2400,2026-03-17 11:16:00,integrations_api|api_specialist,GraphQL endpoint times out on nested customer query
TKT-00678,2026-03-10 11:16:12,Product Support,P3,EN,email,Mid-Market,0,0,standard,26,240,2026-03-10 15:16:12,960,2026-03-12 11:17:00,product_support,Webhook retry settings not visible in admin interface
TKT-00679,2026-03-10 11:18:33,Integrations/API,P2,EN,email,SMB,0,0,complex,78,60,2026-03-10 12:18:33,480,2026-03-11 11:19:00,integrations_api|api_specialist|integration_specialist,Webhook signature validation differs from documentation example
TKT-00680,2026-03-10 11:19:04,Product Support,P4,EN,portal,Mid-Market,0,0,standard,45,480,2026-03-11 11:20:00,2400,2026-03-17 11:20:00,product_support,Attachment preview fails for PDF uploaded from mobile app
TKT-00681,2026-03-10 11:22:32,Integrations/API,P2,EN,email,SMB,0,0,complex,66,60,2026-03-10 12:22:32,480,2026-03-11 11:23:00,integrations_api|api_specialist|integration_specialist,Webhook signature validation differs from documentation example
TKT-00682,2026-03-10 11:23:20,Integrations/API,P2,EN,portal,SMB,0,0,standard,54,60,2026-03-10 12:23:20,480,2026-03-11 11:24:00,integrations_api|api_specialist,REST API pagination skips records after cursor handoff
TKT-00683,2026-03-10 11:23:59,Product Support,P4,EN,portal,Mid-Market,0,0,standard,35,480,2026-03-11 11:24:00,2400,2026-03-17 11:24:00,product_support,Search results differ between UI and exported report
TKT-00684,2026-03-10 11:26:20,Product Support,P3,EN,email,SMB,0,0,standard,26,240,2026-03-10 15:26:20,960,2026-03-12 11:27:00,product_support,Workflow automation did not trigger after status update
TKT-00685,2026-03-10 11:29:13,Product Support,P3,DE,chat,SMB,0,0,standard,43,240,2026-03-10 15:29:13,960,2026-03-12 11:30:00,product_support|de_language,Custom field values not visible in agent workspace
TKT-00686,2026-03-10 11:31:20,Billing,P3,DE,portal,Enterprise,0,0,standard,26,240,2026-03-10 15:31:20,960,2026-03-12 11:32:00,billing|de_language|enterprise_handling,Upgrade request created prorated amount mismatch
TKT-00687,2026-03-10 11:34:32,Integrations/API,P2,DE,portal,Mid-Market,0,1,standard,40,60,2026-03-10 12:34:32,480,2026-03-11 11:35:00,integrations_api|de_language|api_specialist,ERP connector creates duplicate records on retry
TKT-00688,2026-03-10 11:36:06,Account Access,P1,EN,email,Enterprise,0,0,simple,6,15,2026-03-10 11:51:06,240,2026-03-10 15:36:06,account_access|enterprise_handling|incident_escalation,Session expires immediately after successful login
TKT-00689,2026-03-10 11:40:25,Product Support,P3,DE,portal,SMB,0,0,standard,35,240,2026-03-10 15:40:25,960,2026-03-12 11:41:00,product_support|de_language,Workflow automation did not trigger after status update
TKT-00690,2026-03-10 11:45:43,Product Support,P2,EN,email,SMB,0,0,standard,46,60,2026-03-10 12:45:43,480,2026-03-11 11:46:00,product_support,Dashboard filter not persisting for saved view
TKT-00691,2026-03-10 11:48:03,Account Access,P3,EN,portal,SMB,0,0,standard,22,240,2026-03-10 15:48:03,960,2026-03-12 11:49:00,account_access,User cannot access workspace after password reset
TKT-00692,2026-03-10 11:49:37,Integrations/API,P4,DE,chat,SMB,0,0,complex,62,480,2026-03-11 11:50:00,2400,2026-03-17 11:50:00,integrations_api|de_language|api_specialist|integration_specialist,ERP connector creates duplicate records on retry
TKT-00693,2026-03-10 11:52:44,Account Access,P2,EN,portal,SMB,0,1,standard,29,60,2026-03-10 12:52:44,480,2026-03-11 11:53:00,account_access,MFA challenge not accepted for admin account
TKT-00694,2026-03-10 11:55:50,Product Support,P3,DE,portal,SMB,0,0,standard,45,240,2026-03-10 15:55:50,960,2026-03-12 11:56:00,product_support|de_language,Webhook retry settings not visible in admin interface
TKT-00695,2026-03-10 11:56:06,Product Support,P4,DE,email,SMB,0,1,complex,51,480,2026-03-11 11:57:00,2400,2026-03-17 11:57:00,product_support|de_language|product_specialist,Workflow automation did not trigger after status update
TKT-00696,2026-03-10 12:16:47,Product Support,P3,DE,portal,Mid-Market,0,0,standard,31,240,2026-03-11 08:17:00,960,2026-03-12 12:17:00,product_support|de_language,Notification rule sent duplicate emails to requester
TKT-00697,2026-03-10 12:19:39,Integrations/API,P1,EN,email,SMB,0,0,standard,68,15,2026-03-10 12:34:39,240,2026-03-11 08:20:00,integrations_api|api_specialist|incident_escalation,SSO assertion rejected after identity provider certificate update
TKT-00698,2026-03-10 12:19:56,Product Support,P2,DE,email,Mid-Market,0,0,complex,56,60,2026-03-10 13:19:56,480,2026-03-11 12:20:00,product_support|de_language|product_specialist,Kanban board shows outdated ticket counts after refresh
